candidate_count,canonical_smiles_rdkit,chembl_activity_id,chembl_molecule_id,chembl_original_relation,chembl_original_units,chembl_original_value,chembl_standard_relation,chembl_standard_units,chembl_standard_value,evidence_label,id_equal,match_status,numeric_equal,tdc_id,tdc_raw_smiles,tdc_row,tdc_y
1,CCC(CC)NC(=O)c1cnn(C)c1NS(=O)(=O)c1ccc(C)cc1,14761367,CHEMBL1916269,,microL/min/mg,13.0,,mL.min-1.g-1,13.0,OBSERVED,True,MATCHED,True,CHEMBL1916269,CCC(CC)NC(=O)c1cnn(C)c1NS(=O)(=O)c1ccc(C)cc1,377,13.0
1,c1cn(-c2ccc(Oc3nccc(Oc4ccc5c(c4)OCO5)n3)cc2)cn1,14761371,CHEMBL243978,,microL/min/mg,13.0,,mL.min-1.g-1,13.0,OBSERVED,True,MATCHED,True,CHEMBL243978,c1cn(-c2ccc(Oc3nccc(Oc4ccc5c(c4)OCO5)n3)cc2)cn1,378,13.0
1,O=C1COc2c(CCNCCN(C(=O)CCNCCc3ccc(Cl)c(Cl)c3)C3CCCCC3)ccc(O)c2N1,14764281,CHEMBL2169920,,microL/min/mg,38.0,,mL.min-1.g-1,38.0,OBSERVED,True,MATCHED,True,CHEMBL2169920,O=C1COc2c(CCNCCN(C(=O)CCNCCc3ccc(Cl)c(Cl)c3)C3CCCCC3)ccc(O)c2N1,379,38.0
1,Cc1cn(Cc2ccccc2)c(=O)[nH]c1=O,14762427,CHEMBL365123,,microL/min/mg,20.0,,mL.min-1.g-1,20.0,OBSERVED,True,MATCHED,True,CHEMBL365123,Cc1cn(Cc2ccccc2)c(=O)[nH]c1=O,380,20.0
1,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,14763398,CHEMBL787,,microL/min/mg,30.0,,mL.min-1.g-1,30.0,OBSERVED,True,MATCHED,True,CHEMBL787,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,381,30.0
1,CCOc1ccc(Oc2ccc(S(=O)(=O)NC(=O)c3cccc(-c4ccc(Cl)c(Cl)c4)c3)cc2)cc1,14761300,CHEMBL1824832,,microL/min/mg,11.48,,mL.min-1.g-1,11.48,OBSERVED,True,MATCHED,True,CHEMBL1824832,CCOc1ccc(Oc2ccc(S(=O)(=O)NC(=O)c3cccc(-c4ccc(Cl)c(Cl)c4)c3)cc2)cc1,382,11.48
1,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)cnc12,14761313,CHEMBL271703,,microL/min/mg,12.0,,mL.min-1.g-1,12.0,OBSERVED,True,MATCHED,True,CHEMBL271703,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)cnc12,383,12.0
1,C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]21CCC(=O)O1,14762253,CHEMBL1463345,,microL/min/mg,14.45,,mL.min-1.g-1,14.45,OBSERVED,True,MATCHED,True,CHEMBL1463345,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@]21CCC(=O)O1,384,14.45
1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)c(F)c(F)c2)CC1,14762364,CHEMBL211175,,microL/min/mg,18.0,,mL.min-1.g-1,18.0,OBSERVED,True,MATCHED,True,CHEMBL211175,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)c(F)c(F)c2)CC1,385,18.0
1,Nc1ccc(OCCc2ccccc2)cc1,14764464,CHEMBL1532611,,microL/min/mg,57.54,,mL.min-1.g-1,57.54,OBSERVED,True,MATCHED,True,CHEMBL1532611,Nc1ccc(OCCc2ccccc2)cc1,386,57.54
1,C[C@@](C(=O)O[C@H]1C[N+]2(CC(=O)Nc3ccccc3)CCC1CC2)(c1ccccc1)N1CCCCC1,14764493,CHEMBL1921942,,microL/min/mg,62.0,,mL.min-1.g-1,62.0,OBSERVED,True,MATCHED,True,CHEMBL1921942,C[C@@](C(=O)O[C@H]1C[N+]2(CC(=O)Nc3ccccc3)CCC1CC2)(c1ccccc1)N1CCCCC1,387,62.0
1,COc1ccc(CNCc2cccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)sc34)c2)cc1,14764495,CHEMBL1945289,,microL/min/mg,62.0,,mL.min-1.g-1,62.0,OBSERVED,True,MATCHED,True,CHEMBL1945289,COc1ccc(CNCc2cccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)sc34)c2)cc1,388,62.0
1,Cc1cc(C)cc(-c2nnc(SCC(=O)N3CCN(C(=O)c4ccco4)CC3)o2)c1,14764537,CHEMBL1489611,,microL/min/mg,67.61,,mL.min-1.g-1,67.61,OBSERVED,True,MATCHED,True,CHEMBL1489611,Cc1cc(C)cc(-c2nnc(SCC(=O)N3CCN(C(=O)c4ccco4)CC3)o2)c1,389,67.61
1,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n([C@H](C)c3ccccn3)c12,14760008,CHEMBL2017291,,microL/min/mg,7.59,,mL.min-1.g-1,7.59,OBSERVED,True,MATCHED,True,CHEMBL2017291,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n([C@H](C)c3ccccn3)c12,390,7.59
1,COc1ccccc1C(=O)Nc1ccc(Cc2ccncc2)cc1,14759975,CHEMBL1537460,,microL/min/mg,7.0,,mL.min-1.g-1,7.0,OBSERVED,True,MATCHED,True,CHEMBL1537460,COc1ccccc1C(=O)Nc1ccc(Cc2ccncc2)cc1,391,7.0
1,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,14760021,CHEMBL580,,microL/min/mg,7.94,,mL.min-1.g-1,7.94,OBSERVED,True,MATCHED,True,CHEMBL580,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,392,7.94
1,O=C(CCc1ccccc1O)Nc1ccccc1,14763400,CHEMBL1927707,,microL/min/mg,30.0,,mL.min-1.g-1,30.0,OBSERVED,True,MATCHED,True,CHEMBL1927707,O=C(CCc1ccccc1O)Nc1ccccc1,393,30.0
1,COc1ccc(OC)c(CNc2[nH]nc3cccc(Oc4ccccc4)c23)c1,14761286,CHEMBL359806,,microL/min/mg,11.0,,mL.min-1.g-1,11.0,OBSERVED,True,MATCHED,True,CHEMBL359806,COc1ccc(OC)c(CNc2[nH]nc3cccc(Oc4ccccc4)c23)c1,394,11.0
1,CCOc1noc2cc(OCCC3CCN(c4ccc(C)nn4)CC3)ccc12,14763407,CHEMBL2062774,,microL/min/mg,30.2,,mL.min-1.g-1,30.2,OBSERVED,True,MATCHED,True,CHEMBL2062774,CCOc1noc2cc(OCCC3CCN(c4ccc(C)nn4)CC3)ccc12,395,30.2
1,O=C(O)COc1cccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,14761314,CHEMBL2158829,,microL/min/mg,12.0,,mL.min-1.g-1,12.0,OBSERVED,True,MATCHED,True,CHEMBL2158829,O=C(O)COc1cccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,396,12.0
1,COc1ccc(-c2nc(N)s[n+]2-c2ccccc2)cc1,14762386,CHEMBL1739708,,microL/min/mg,19.0,,mL.min-1.g-1,19.0,OBSERVED,True,MATCHED,True,CHEMBL1739708,COc1ccc(-c2nc(N)s[n+]2-c2ccccc2)cc1,397,19.0
1,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2c(=O)n(C(CO)CO)ccc12,14764330,CHEMBL551360,,microL/min/mg,42.0,,mL.min-1.g-1,42.0,OBSERVED,True,MATCHED,True,CHEMBL551360,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2c(=O)n(C(CO)CO)ccc12,398,42.0
1,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,14764343,CHEMBL406852,,microL/min/mg,42.66,,mL.min-1.g-1,42.66,OBSERVED,True,MATCHED,True,CHEMBL406852,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,399,42.66
1,CCOc1ccccc1CNCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,14764358,CHEMBL1945290,,microL/min/mg,44.0,,mL.min-1.g-1,44.0,OBSERVED,True,MATCHED,True,CHEMBL1945290,CCOc1ccccc1CNCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,400,44.0
1,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,14764371,CHEMBL841,,microL/min/mg,45.71,,mL.min-1.g-1,45.71,OBSERVED,True,MATCHED,True,CHEMBL841,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,401,45.71
1,CCC(CC)NC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,14764438,CHEMBL1916082,,microL/min/mg,54.5,,mL.min-1.g-1,54.5,OBSERVED,True,MATCHED,True,CHEMBL1916082,CCC(CC)NC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,402,54.5
1,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCCCC3C)c(C)nn2-c2ccccc2)cc1,14764467,CHEMBL1916277,,microL/min/mg,58.0,,mL.min-1.g-1,58.0,OBSERVED,True,MATCHED,True,CHEMBL1916277,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCCCC3C)c(C)nn2-c2ccccc2)cc1,403,58.0
1,CCN(Cc1cc(C(F)(F)F)ccc1-c1cc(CC(=O)O)ccc1OC)C(=O)NCc1ccccc1,14764536,CHEMBL2181753,,microL/min/mg,67.61,,mL.min-1.g-1,67.61,OBSERVED,True,MATCHED,True,CHEMBL2181753,CCN(Cc1cc(C(F)(F)F)ccc1-c1cc(CC(=O)O)ccc1OC)C(=O)NCc1ccccc1,404,67.61
1,O=C(O)COc1ccc(C(F)(F)F)cc1CN1CCN(C(=O)c2ccccc2)CC1,14759783,CHEMBL1689112,,microL/min/mg,4.7,,mL.min-1.g-1,4.7,OBSERVED,True,MATCHED,True,CHEMBL1689112,O=C(O)COc1ccc(C(F)(F)F)cc1CN1CCN(C(=O)c2ccccc2)CC1,405,4.7
1,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,14759812,CHEMBL193240,,microL/min/mg,5.0,,mL.min-1.g-1,5.0,OBSERVED,True,MATCHED,True,CHEMBL193240,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,406,5.0
1,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCN(C)CC2)cc1,14759813,CHEMBL1934420,,microL/min/mg,5.0,,mL.min-1.g-1,5.0,OBSERVED,True,MATCHED,True,CHEMBL1934420,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCN(C)CC2)cc1,407,5.0
1,N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,14759816,CHEMBL1078685,,microL/min/mg,5.0,,mL.min-1.g-1,5.0,OBSERVED,True,MATCHED,True,CHEMBL1078685,N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,408,5.0
1,CCN(C(=O)NCc1c(F)cccc1F)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,14759903,CHEMBL1163803,,microL/min/mg,6.0,,mL.min-1.g-1,6.0,OBSERVED,True,MATCHED,True,CHEMBL1163803,CCN(C(=O)NCc1c(F)cccc1F)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,409,6.0
1,CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)c2)cc1,14759921,CHEMBL2041980,,microL/min/mg,6.17,,mL.min-1.g-1,6.17,OBSERVED,True,MATCHED,True,CHEMBL2041980,CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)c2)cc1,410,6.17
1,CC(CCc1cccc(OCc2ccc3ccccc3n2)c1)CC(=O)O,14759922,CHEMBL318021,,microL/min/mg,6.17,,mL.min-1.g-1,6.17,OBSERVED,True,MATCHED,True,CHEMBL318021,CC(CCc1cccc(OCc2ccc3ccccc3n2)c1)CC(=O)O,411,6.17
1,O=c1c2c3n(c(=O)cc2[nH]n1-c1ccccc1Cl)CCCN(Cc1ccccc1)C3,14763438,CHEMBL1962788,,microL/min/mg,32.36,,mL.min-1.g-1,32.36,OBSERVED,True,MATCHED,True,CHEMBL1962788,O=c1c2c3n(c(=O)cc2[nH]n1-c1ccccc1Cl)CCCN(Cc1ccccc1)C3,412,32.36
1,O=C(Nc1ncc(F)s1)C(CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,14763450,CHEMBL1164184,,microL/min/mg,33.11,,mL.min-1.g-1,33.11,OBSERVED,True,MATCHED,True,CHEMBL1164184,O=C(Nc1ncc(F)s1)C(CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,413,33.11
1,CN(CCNC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,14763471,CHEMBL1800472,,microL/min/mg,35.0,,mL.min-1.g-1,35.0,OBSERVED,True,MATCHED,True,CHEMBL1800472,CN(CCNC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,414,35.0
1,COc1cccc(C(=O)Nc2ccc(C)c(-n3cnc4ccc(N5CCN(C)CC5)cc4c3=O)c2)c1,14762304,CHEMBL2031225,,microL/min/mg,16.0,,mL.min-1.g-1,16.0,OBSERVED,True,MATCHED,True,CHEMBL2031225,COc1cccc(C(=O)Nc2ccc(C)c(-n3cnc4ccc(N5CCN(C)CC5)cc4c3=O)c2)c1,415,16.0
1,Cc1cc(C)c(CNC(=O)c2cc(C3CC3)nc3c2cnn3C(C)C)c(O)n1,14765436,CHEMBL1608462,,microL/min/mg,97.72,,mL.min-1.g-1,97.72,OBSERVED,True,MATCHED,True,CHEMBL1608462,Cc1cc(C)c(CNC(=O)c2cc(C3CC3)nc3c2cnn3C(C)C)c(O)n1,416,97.72
1,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]nc1C1CC1,14761173,CHEMBL2207661,,microL/min/mg,9.0,,mL.min-1.g-1,9.0,OBSERVED,True,MATCHED,True,CHEMBL2207661,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]nc1C1CC1,417,9.0
1,CN1CCC[C@H]1CCN1CCCc2cc(NC(=N)c3cccs3)ccc21,14761197,CHEMBL1956112,,microL/min/mg,9.33,,mL.min-1.g-1,9.33,OBSERVED,True,MATCHED,True,CHEMBL1956112,CN1CCC[C@H]1CCN1CCCc2cc(NC(=N)c3cccs3)ccc21,418,9.33
1,CN(CCNCCc1ccc(O)c2nc(O)sc12)C(=O)CCOCCc1ccccc1,14763467,CHEMBL323776,,microL/min/mg,35.0,,mL.min-1.g-1,35.0,OBSERVED,True,MATCHED,True,CHEMBL323776,CN(CCNCCc1ccc(O)c2nc(O)sc12)C(=O)CCOCCc1ccccc1,419,35.0
1,COc1cccc(CNCc2cccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)sc34)c2)c1,14763468,CHEMBL1945044,,microL/min/mg,35.0,,mL.min-1.g-1,35.0,OBSERVED,True,MATCHED,True,CHEMBL1945044,COc1cccc(CNCc2cccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)sc34)c2)c1,420,35.0
1,Clc1ccccc1CN1CCc2sccc2C1,14763475,CHEMBL833,,microL/min/mg,35.0,,mL.min-1.g-1,35.0,OBSERVED,True,MATCHED,True,CHEMBL833,Clc1ccccc1CN1CCc2sccc2C1,421,35.0
1,C[C@@H]1CN(c2ccc3c(n2)NC(=O)CO3)[C@H](c2ccccc2)CO1,14761302,CHEMBL2181928,,microL/min/mg,11.75,,mL.min-1.g-1,11.75,OBSERVED,True,MATCHED,True,CHEMBL2181928,C[C@@H]1CN(c2ccc3c(n2)NC(=O)CO3)[C@H](c2ccccc2)CO1,422,11.75
1,Nc1ccc(Cl)c(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1,14762388,CHEMBL129982,,microL/min/mg,19.0,,mL.min-1.g-1,19.0,OBSERVED,True,MATCHED,True,CHEMBL129982,Nc1ccc(Cl)c(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1,423,19.0
1,CCN(C(=O)Cc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,14761372,CHEMBL360106,,microL/min/mg,13.0,,mL.min-1.g-1,13.0,OBSERVED,True,MATCHED,True,CHEMBL360106,CCN(C(=O)Cc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,424,13.0
1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)Nc2ccc(Cl)cc2)[C@@H](O)[C@H]1O,14762462,CHEMBL2170994,,microL/min/mg,21.38,,mL.min-1.g-1,21.38,OBSERVED,True,MATCHED,True,CHEMBL2170994,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)Nc2ccc(Cl)cc2)[C@@H](O)[C@H]1O,425,21.38
1,CC(C(=O)OC1CC[N+](C)(C)CC1)(c1ccccc1)N1CCC(F)(F)CC1,14764318,CHEMBL1924032,,microL/min/mg,41.0,,mL.min-1.g-1,41.0,OBSERVED,True,MATCHED,True,CHEMBL1924032,CC(C(=O)OC1CC[N+](C)(C)CC1)(c1ccccc1)N1CCC(F)(F)CC1,426,41.0
1,Cc1cccc(NC(=O)Nc2cccc3ccccc23)c1,14765326,CHEMBL1596896,,microL/min/mg,70.79,,mL.min-1.g-1,70.79,OBSERVED,True,MATCHED,True,CHEMBL1596896,Cc1cccc(NC(=O)Nc2cccc3ccccc23)c1,427,70.79
1,C[C@@](C(=O)O[C@H]1C[N+]2(CCCc3cc4ccccc4s3)CCC1CC2)(c1ccccc1)N1CCCCC1,14765331,CHEMBL1921925,,microL/min/mg,72.0,,mL.min-1.g-1,72.0,OBSERVED,True,MATCHED,True,CHEMBL1921925,C[C@@](C(=O)O[C@H]1C[N+]2(CCCc3cc4ccccc4s3)CCC1CC2)(c1ccccc1)N1CCCCC1,428,72.0
1,CCn1c(SCC(=O)Nc2cc(C)on2)nnc1-c1ccccc1,14763437,CHEMBL1302675,,microL/min/mg,32.36,,mL.min-1.g-1,32.36,OBSERVED,True,MATCHED,True,CHEMBL1302675,CCn1c(SCC(=O)Nc2cc(C)on2)nnc1-c1ccccc1,429,32.36
1,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3cccc(Cl)c3Cl)c2s1,14763472,CHEMBL1807871,,microL/min/mg,35.0,,mL.min-1.g-1,35.0,OBSERVED,True,MATCHED,True,CHEMBL1807871,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3cccc(Cl)c3Cl)c2s1,430,35.0
1,CC(=O)N1CCN(CCOc2ccc(C3(O)CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1,14765413,CHEMBL2346975,,microL/min/mg,89.13,,mL.min-1.g-1,89.13,OBSERVED,True,MATCHED,True,CHEMBL2346975,CC(=O)N1CCN(CCOc2ccc(C3(O)CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1,431,89.13
1,COc1ccc(N(C(=O)c2occc2Cl)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1,14765562,CHEMBL469728,,microL/min/mg,145.0,,mL.min-1.g-1,145.0,OBSERVED,True,MATCHED,True,CHEMBL469728,COc1ccc(N(C(=O)c2occc2Cl)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1,432,145.0
1,NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21,14764375,CHEMBL518924,,microL/min/mg,46.0,,mL.min-1.g-1,46.0,OBSERVED,True,MATCHED,True,CHEMBL518924,NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21,433,46.0
1,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,14760036,CHEMBL855,,microL/min/mg,8.0,,mL.min-1.g-1,8.0,OBSERVED,True,MATCHED,True,CHEMBL855,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,434,8.0
1,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccccc3CNCCc3ccccc3F)c2s1,14763353,CHEMBL1945035,,microL/min/mg,27.5,,mL.min-1.g-1,27.5,OBSERVED,True,MATCHED,True,CHEMBL1945035,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccccc3CNCCc3ccccc3F)c2s1,435,27.5
1,CCOc1ccc2oc(C(=O)NC(CCSC)c3nc4ccccc4[nH]3)c(C)c2c1,14763498,CHEMBL1770297,,microL/min/mg,37.0,,mL.min-1.g-1,37.0,OBSERVED,True,MATCHED,True,CHEMBL1770297,CCOc1ccc2oc(C(=O)NC(CCSC)c3nc4ccccc4[nH]3)c(C)c2c1,436,37.0
1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(Cl)c2)CC1,14761322,CHEMBL379082,,microL/min/mg,12.0,,mL.min-1.g-1,12.0,OBSERVED,True,MATCHED,True,CHEMBL379082,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(Cl)c2)CC1,437,12.0
1,CCC[C@@H](CNC(=O)c1nc(Cl)c(N)nc1N)[N+](C)(C)CCCc1ccc(OC)cc1,14765404,CHEMBL2021706,,microL/min/mg,87.1,,mL.min-1.g-1,87.1,OBSERVED,True,MATCHED,True,CHEMBL2021706,CCC[C@@H](CNC(=O)c1nc(Cl)c(N)nc1N)[N+](C)(C)CCCc1ccc(OC)cc1,438,87.1
1,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@]2(O)CCc1ccc(F)cc1C(N)=O,14765460,CHEMBL2147569,,microL/min/mg,104.71,,mL.min-1.g-1,104.71,OBSERVED,True,MATCHED,True,CHEMBL2147569,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@]2(O)CCc1ccc(F)cc1C(N)=O,439,104.71
1,O=C(Nc1nc2ccccc2n1CCCO)c1cccc([N+](=O)[O-])c1,14765486,CHEMBL210887,,microL/min/mg,112.2,,mL.min-1.g-1,112.2,OBSERVED,True,MATCHED,True,CHEMBL210887,O=C(Nc1nc2ccccc2n1CCCO)c1cccc([N+](=O)[O-])c1,440,112.2
1,Cc1cc(OCC(=O)NCc2ccccc2)c2cc(Br)ccc2n1,14765521,CHEMBL2098096,,microL/min/mg,125.89,,mL.min-1.g-1,125.89,OBSERVED,True,MATCHED,True,CHEMBL2098096,Cc1cc(OCC(=O)NCc2ccccc2)c2cc(Br)ccc2n1,441,125.89
1,C[C@H](Cc1cccc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c1)NC[C@H](O)c1ccc(O)c(CO)c1,14765531,CHEMBL402501,,microL/min/mg,129.0,,mL.min-1.g-1,129.0,OBSERVED,True,MATCHED,True,CHEMBL402501,C[C@H](Cc1cccc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c1)NC[C@H](O)c1ccc(O)c(CO)c1,442,129.0
1,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,14765534,CHEMBL192,,microL/min/mg,131.83,,mL.min-1.g-1,131.83,OBSERVED,True,MATCHED,True,CHEMBL192,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,443,131.83
1,COc1cccc(NC(=O)c2cccc(Cc3c(C)nn(CCO)c3-c3ccccc3)c2)c1,14765564,CHEMBL561771,,microL/min/mg,146.0,,mL.min-1.g-1,146.0,OBSERVED,True,MATCHED,True,CHEMBL561771,COc1cccc(NC(=O)c2cccc(Cc3c(C)nn(CCO)c3-c3ccccc3)c2)c1,444,146.0
1,CCOc1cc2ncc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C)CC1,14763322,CHEMBL521096,,microL/min/mg,26.0,,mL.min-1.g-1,26.0,OBSERVED,True,MATCHED,True,CHEMBL521096,CCOc1cc2ncc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C)CC1,445,26.0
1,CCC(CC)NC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(-c2cnco2)cc1,14763347,CHEMBL1916270,,microL/min/mg,27.0,,mL.min-1.g-1,27.0,OBSERVED,True,MATCHED,True,CHEMBL1916270,CCC(CC)NC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(-c2cnco2)cc1,446,27.0
1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)C2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1,14763352,CHEMBL1951908,,microL/min/mg,27.5,,mL.min-1.g-1,27.5,OBSERVED,True,MATCHED,True,CHEMBL1951908,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)C2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1,447,27.5
1,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)c(OC)c1,14763361,CHEMBL213100,,microL/min/mg,27.54,,mL.min-1.g-1,27.54,OBSERVED,True,MATCHED,True,CHEMBL213100,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)c(OC)c1,448,27.54
1,Oc1nc2c(O)ccc(CCNCCCCCCOCCc3ccccc3)c2s1,14763387,CHEMBL320714,,microL/min/mg,29.0,,mL.min-1.g-1,29.0,OBSERVED,True,MATCHED,True,CHEMBL320714,Oc1nc2c(O)ccc(CCNCCCCCCOCCc3ccccc3)c2s1,449,29.0
1,Cc1nc(C(=O)N2CCOC3(CCN(Cc4ccc(Cl)cc4)CC3)C2)cs1,14761273,CHEMBL1289545,,microL/min/mg,11.0,,mL.min-1.g-1,11.0,OBSERVED,True,MATCHED,True,CHEMBL1289545,Cc1nc(C(=O)N2CCOC3(CCN(Cc4ccc(Cl)cc4)CC3)C2)cs1,450,11.0
1,Cc1cccc2c(CCNCc3cccc(CCNC[C@H](O)c4ccc(O)c5[nH]c(=O)sc45)c3)c[nH]c12,14762305,CHEMBL1945031,,microL/min/mg,16.0,,mL.min-1.g-1,16.0,OBSERVED,True,MATCHED,True,CHEMBL1945031,Cc1cccc2c(CCNCc3cccc(CCNC[C@H](O)c4ccc(O)c5[nH]c(=O)sc45)c3)c[nH]c12,451,16.0
1,CN(C)CCCN1c2ccccc2CCc2ccccc21,14761385,CHEMBL11,,microL/min/mg,13.49,,mL.min-1.g-1,13.49,OBSERVED,True,MATCHED,True,CHEMBL11,CN(C)CCCN1c2ccccc2CCc2ccccc21,452,13.49
