activity_id,molecule_id,canonical_smiles_rdkit,censoring_class,scaffold_group_key,outer_fold
14763347,CHEMBL1916270,CCC(CC)NC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(-c2cnco2)cc1,IN-RANGE,O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccc(-c2cnco2)cc1,3
14763348,CHEMBL550167,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(OCCCNCCCO)ccc1Cl,IN-RANGE,O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccccc1,3
14763349,CHEMBL1947153,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CN4CCC(c5ccccc5)CC4)c3)c2s1,IN-RANGE,O=c1[nH]c2cccc(CCNCCc3cccc(CN4CCC(c5ccccc5)CC4)c3)c2s1,1
14763350,CHEMBL633,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,IN-RANGE,O=C(c1ccccc1)c1coc2ccccc12,1
14763352,CHEMBL1951908,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)C2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1,IN-RANGE,O=C(Cc1ccccc1)NC1CCN(CC[C@@H](c2ccccc2)C2CCNCC2)CC1,3
14763353,CHEMBL1945035,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccccc3CNCCc3ccccc3F)c2s1,IN-RANGE,O=c1[nH]c2cccc(CCNCCc3ccccc3CNCCc3ccccc3)c2s1,2
14763358,CHEMBL1734492,NC(=O)NC(=O)C(Nc1ccc2c(c1)CCC2)c1ccccc1,IN-RANGE,c1ccc(CNc2ccc3c(c2)CCC3)cc1,1
14763359,CHEMBL481230,COc1cc2c(Nc3ccc(F)c(Cl)c3)c(C(N)=O)cnc2cc1OCCN(C)CCO,IN-RANGE,c1ccc(Nc2ccnc3ccccc23)cc1,2
14763360,CHEMBL2312185,CNc1nc(C)c(-c2nc(Nc3cccc(N4CCCNCC4)c3)ncc2C#N)s1,IN-RANGE,c1cc(Nc2nccc(-c3cncs3)n2)cc(N2CCCNCC2)c1,4
14763361,CHEMBL213100,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)c(OC)c1,IN-RANGE,O=C(Oc1ccccc1)N(c1ccccc1)c1ccnc(Nc2ccc(N3CCNCC3)cc2)n1,4
14763366,CHEMBL393384,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(OC2CCNCC2)ccc1Cl,IN-RANGE,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cccc(OC2CCNCC2)c1,0
14763367,CHEMBL421604,CS(=O)(=O)Nc1ccc(CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3nc(O)sc23)cc1,IN-RANGE,O=S(=O)(CCCOCCc1ccccc1)CCNCCc1cccc2ncsc12,1
14763368,CHEMBL2171026,O=C(c1ccc(-c2nn[nH]n2)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,IN-RANGE,O=C(c1ccc(-c2nn[nH]n2)cc1)N1CCC(N2CCC(Oc3ccccc3)CC2)CC1,4
14763369,CHEMBL1405928,c1ccc(CSc2nc3cccnc3[nH]2)cc1,IN-RANGE,c1ccc(CSc2nc3cccnc3[nH]2)cc1,3
14763370,CHEMBL189181,CC(=O)Nc1ccc(CNc2[nH]nc3cccc(Oc4ccc(F)cc4)c23)cc1,IN-RANGE,c1ccc(CNc2[nH]nc3cccc(Oc4ccccc4)c23)cc1,4
14763376,CHEMBL153064,CC(=O)c1cc2ccc(O)cc2oc1=O,IN-RANGE,O=c1ccc2ccccc2o1,3
14763377,CHEMBL212521,CC[C@H](N)C(=O)N[C@H](C#N)Cc1ccc(-c2ccccc2)cc1,IN-RANGE,c1ccc(-c2ccccc2)cc1,0
14763386,CHEMBL1082152,Cn1cc(C2=C(c3cccc(NCC(O)CO)c3)C(=O)NC2=O)c2cc(F)ccc21,IN-RANGE,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1ccccc1,3
14763387,CHEMBL320714,Oc1nc2c(O)ccc(CCNCCCCCCOCCc3ccccc3)c2s1,IN-RANGE,c1ccc(CCOCCCCCCNCCc2cccc3ncsc23)cc1,3
14763394,CHEMBL457,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,IN-RANGE,c1ccccc1,3
14763395,CHEMBL1096435,CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)Nc2nccs2)cc1,IN-RANGE,O=C(Nc1nccs1)[C@H](CC1CCCC1)c1ccccc1,1
14763397,CHEMBL219861,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3C[C@H](O)CO3)c(Cc3ccnc4ccccc34)sc21,IN-RANGE,O=C(c1c(Cc2ccnc3ccccc23)sc2[nH]c(=O)[nH]c(=O)c12)N1CCCO1,2
14763398,CHEMBL787,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,IN-RANGE,C(=C/c1ccc2ccccc2n1)\c1cccc([C@@H](CCc2ccccc2)SCC2CC2)c1,4
14763399,CHEMBL551984,N#Cc1cccc(NCC(=O)Nc2c(Cl)ccc3nc(N4CC[C@@H](O)C4)ccc23)c1,IN-RANGE,O=C(CNc1ccccc1)Nc1cccc2nc(N3CCCC3)ccc12,2
14763400,CHEMBL1927707,O=C(CCc1ccccc1O)Nc1ccccc1,IN-RANGE,O=C(CCc1ccccc1)Nc1ccccc1,4
14763402,CHEMBL1371,O=c1[nH]c2cc(Cl)ccc2o1,IN-RANGE,O=c1[nH]c2ccccc2o1,3
14763407,CHEMBL2062774,CCOc1noc2cc(OCCC3CCN(c4ccc(C)nn4)CC3)ccc12,IN-RANGE,c1cnnc(N2CCC(CCOc3ccc4cnoc4c3)CC2)c1,3
14763408,CHEMBL258282,CN1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,IN-RANGE,c1ccc(COc2ccc(Nc3ncnc4[nH]nc(OCCN5CCNCC5)c34)cc2)nc1,3
14763409,CHEMBL184721,Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,IN-RANGE,O=C(Nc1cccc(NC(=O)c2cccc(N3CCOCC3)c2)c1)c1ccc(OCc2ccccn2)cc1,3
14763410,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,IN-RANGE,c1ccc2nc3c(cc2c1)CCCC3,1
14763411,CHEMBL1951906,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)C2CCN(S(C)(=O)=O)CC2)CC1,IN-RANGE,O=C(Cc1ccccc1)NC1CCN(CC[C@@H](c2ccccc2)C2CCNCC2)CC1,3
14763412,CHEMBL1384203,CC(NCC(O)c1ccc([N+](=O)[O-])cc1)C12CC3CC(CC(C3)C1)C2,IN-RANGE,c1ccc(CCNCC23CC4CC(CC(C4)C2)C3)cc1,3
14763419,CHEMBL267144,CC(C)[C@H]1C(=O)N[C@H](CO)Cc2ccccc2N1C,IN-RANGE,O=C1CNc2ccccc2CCN1,4
14763420,CHEMBL91428,COc1cc2ncnc(Nc3cc4ccccc4cn3)c2cc1OC,IN-RANGE,c1ccc2cc(Nc3ncnc4ccccc34)ncc2c1,1
14763424,CHEMBL1916281,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC(C)C(C)(C)C)c(C)nn2-c2ccccc2)cc1,IN-RANGE,O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1,3
14763425,CHEMBL1770469,CSCCC(NC(=O)c1cnccn1)c1nc2ccccc2[nH]1,IN-RANGE,O=C(NCc1nc2ccccc2[nH]1)c1cnccn1,1
14763426,CHEMBL444884,NC(=O)c1sc(-c2ccc(Cl)cc2)cc1N,IN-RANGE,c1ccc(-c2cccs2)cc1,0
14763427,CHEMBL380947,CC(C)(CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12,IN-RANGE,c1ccc(CSc2ncc3scnc3n2)cc1,1
14763430,CHEMBL33899,CC/C(=C(\c1ccccc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,IN-RANGE,C(=C(c1ccccc1)c1ccccc1)c1ccccc1,3
14763432,CHEMBL1917434,CCN(C(C)=O)c1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,IN-RANGE,c1ccc(Sc2c[nH]c3ccccc23)cc1,2
14763437,CHEMBL1302675,CCn1c(SCC(=O)Nc2cc(C)on2)nnc1-c1ccccc1,IN-RANGE,O=C(CSc1nnc(-c2ccccc2)[nH]1)Nc1ccon1,0
14763438,CHEMBL1962788,O=c1c2c3n(c(=O)cc2[nH]n1-c1ccccc1Cl)CCCN(Cc1ccccc1)C3,IN-RANGE,O=c1c2c3n(c(=O)cc2[nH]n1-c1ccccc1)CCCN(Cc1ccccc1)C3,1
14763441,CHEMBL1683035,COc1cc2nnc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1,IN-RANGE,c1ccc(Nc2cnnc3ccc(N4CCNCC4)cc23)cc1,4
14763442,CHEMBL1934415,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCCCC2)cc1,IN-RANGE,O=S(=O)(Nc1ccnn1C1CCCCC1)c1ccccc1,4
14763443,CHEMBL2171041,CN(C)c1ccccc1S(=O)(=O)NC(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,IN-RANGE,O=C(NS(=O)(=O)c1ccccc1)N1CCC(N2CCC(Oc3ccccc3)CC2)CC1,4
14763444,CHEMBL205526,CC(C)Cn1c(=O)n(C)c(=O)c2c(SCCCO)c(Cc3cccc4ccccc34)sc21,IN-RANGE,O=c1[nH]c(=O)c2cc(Cc3cccc4ccccc34)sc2[nH]1,2
14763445,CHEMBL564366,Cc1ccc2nc(CCNCCCO)ccc2c1NC(=O)CC12CC3CC(CC(C3)C1)C2,IN-RANGE,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2ncccc12,2
14763446,CHEMBL1807818,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCOCCc3ccccc3)c2s1,IN-RANGE,O=c1[nH]c2cccc(CCNCCCSCCOCCc3ccccc3)c2s1,3
14763447,CHEMBL557697,O=C(O)c1cccc(-c2ccc3c(C(=O)NCC45CC6CC(CC(C6)C4)C5)c(Cl)ccc3n2)c1,IN-RANGE,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cccc2nc(-c3ccccc3)ccc12,0
14763449,CHEMBL1605684,CC(=O)c1cn(Cc2ccccc2)c(=O)n(Cc2ccc(F)cc2)c1=O,IN-RANGE,O=c1ccn(Cc2ccccc2)c(=O)n1Cc1ccccc1,0
14763450,CHEMBL1164184,O=C(Nc1ncc(F)s1)C(CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,IN-RANGE,O=C(Nc1nccs1)C(CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,2
14763454,CHEMBL2338020,CCc1[nH]c2nc(Sc3cnc4ccc[n+]([O-])c4c3)nc(N3C[C@@H]4[C@@H](N)[C@@H]4C3)c2c1Cl,IN-RANGE,c1c[nH+]c2cc(Sc3nc(N4C[C@H]5C[C@H]5C4)c4cc[nH]c4n3)cnc2c1,4
14763455,CHEMBL1091137,CC/C(=C(/c1ccc(O)cc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,IN-RANGE,C(=C(c1ccccc1)c1ccccc1)c1ccccc1,3
14763457,CHEMBL1921944,C[C@@](C(=O)O[C@H]1C[N+]2(CC(=O)Nc3cccc(F)c3)CCC1CC2)(c1ccccc1)N1CCCCC1,IN-RANGE,O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C(c1ccccc1)N1CCCCC1)C2)Nc1ccccc1,0
14763458,CHEMBL1221660,CCOC(=O)N1CCC(Nc2cc(Cl)ccn2)CC1,IN-RANGE,c1ccc(NC2CCNCC2)nc1,1
14763462,CHEMBL1483,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,IN-RANGE,c1ccc2[nH]cnc2c1,4
14763463,CHEMBL569738,Cc1cc(Nc2cncc(N[C@@H](C)c3ccc(F)cn3)n2)n[nH]1,IN-RANGE,c1ccc(CNc2cncc(Nc3cc[nH]n3)n2)nc1,0
14763464,CHEMBL1094250,Cc1cc2c(C(=O)NC[C@H](C)c3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC[C@H](C)c3ccccc3)c(O)c(O)cc2c1O,IN-RANGE,O=C(NCCc1ccccc1)c1cccc2cc(-c3ccc4c(C(=O)NCCc5ccccc5)cccc4c3)ccc12,3
14763466,CHEMBL1963462,C[C@@](C(=O)OC1CC[N+](C)(C)CC1)(c1ccccc1)C1CCCC1,IN-RANGE,O=C(OC1CC[NH2+]CC1)C(c1ccccc1)C1CCCC1,1
14763467,CHEMBL323776,CN(CCNCCc1ccc(O)c2nc(O)sc12)C(=O)CCOCCc1ccccc1,IN-RANGE,O=C(CCOCCc1ccccc1)NCCNCCc1cccc2ncsc12,2
14763468,CHEMBL1945044,COc1cccc(CNCc2cccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)sc34)c2)c1,IN-RANGE,O=c1[nH]c2cccc(CCNCCc3cccc(CNCc4ccccc4)c3)c2s1,1
14763469,CHEMBL110999,CN(CCCOCCOCCc1ccccc1)CCc1ccc(O)c2nc(O)sc12,IN-RANGE,c1ccc(CCOCCOCCCNCCc2cccc3ncsc23)cc1,1
14763470,CHEMBL1916261,CCC(CC)NC(=O)c1nnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,IN-RANGE,O=S(=O)(Nc1cnnn1-c1ccccc1)c1ccccc1,0
14763471,CHEMBL1800472,CN(CCNC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,IN-RANGE,O=C(CCOCCc1ccccc1)NCCNCCc1cccc2[nH]c(=O)sc12,2
14763472,CHEMBL1807871,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3cccc(Cl)c3Cl)c2s1,IN-RANGE,O=c1[nH]c2cccc(CCNCCCSCCNCCc3ccccc3)c2s1,0
14763473,CHEMBL414017,Nc1nc(N)c2cc(NCc3ccc(Cl)c(Cl)c3)ccc2n1,IN-RANGE,c1ccc(CNc2ccc3ncncc3c2)cc1,3
14763474,CHEMBL1807822,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCOCCc3cccc4ccccc34)c2s1,IN-RANGE,O=c1[nH]c2cccc(CCNCCCOCCOCCc3cccc4ccccc34)c2s1,4
14763475,CHEMBL833,Clc1ccccc1CN1CCc2sccc2C1,IN-RANGE,c1ccc(CN2CCc3sccc3C2)cc1,3
14763476,CHEMBL1631889,C(#Cc1n[nH]c2ccccc12)c1ccccc1,IN-RANGE,C(#Cc1n[nH]c2ccccc12)c1ccccc1,3
14763484,CHEMBL2216859,CC(C)N1CCN(Cc2cnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)CC1,IN-RANGE,c1cc(-c2cc(-c3ncc(CN4CCNCC4)o3)c3cn[nH]c3c2)c2cc[nH]c2c1,4
14763486,CHEMBL111402,Oc1nc2c(O)ccc(CCNCCCSCCOCCc3cccc4ccccc34)c2s1,IN-RANGE,c1ccc2c(CCOCCSCCCNCCc3cccc4ncsc34)cccc2c1,0
14763487,CHEMBL186995,O=C(NCc1ccccc1Cl)c1cccnc1Oc1ccccc1,IN-RANGE,O=C(NCc1ccccc1)c1cccnc1Oc1ccccc1,2
14763488,CHEMBL1917436,CC(=O)Nc1ccc2c(c1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,IN-RANGE,c1ccc(Sc2c[nH]c3ccccc23)cc1,2
14763489,CHEMBL369274,CCCN(CCC)CCc1ccc(O)c(NC(C)=O)c1,IN-RANGE,c1ccccc1,3
14763495,CHEMBL554,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,IN-RANGE,c1ccc(COc2ccc(Nc3ncnc4ccc(-c5ccco5)cc34)cc2)cc1,3
14763498,CHEMBL1770297,CCOc1ccc2oc(C(=O)NC(CCSC)c3nc4ccccc4[nH]3)c(C)c2c1,IN-RANGE,O=C(NCc1nc2ccccc2[nH]1)c1cc2ccccc2o1,2
14763499,CHEMBL1922048,C[C@@](C(=O)O[C@H]1C[N+]2(CC(=O)Nc3ccncn3)CCC1CC2)(c1ccccc1)N1CCCCC1,IN-RANGE,O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C(c1ccccc1)N1CCCCC1)C2)Nc1ccncn1,1
14763500,CHEMBL1934270,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C(C)(C)C)cc1,IN-RANGE,O=S(=O)(Nc1ccn[nH]1)c1ccccc1,1
14763501,CHEMBL71,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,IN-RANGE,c1ccc2c(c1)Nc1ccccc1S2,0
14763502,CHEMBL1299757,Nc1nc(-c2ccccn2)nc(N)c1Cc1ccc(Cl)cc1Cl,IN-RANGE,c1ccc(Cc2cnc(-c3ccccn3)nc2)cc1,0
14764280,CHEMBL1921926,C[C@@](C(=O)O[C@H]1C[N+]2(CCCc3ccc4ncsc4c3)CCC1CC2)(c1ccccc1)N1CCCCC1,IN-RANGE,O=C(O[C@H]1C[N+]2(CCCc3ccc4ncsc4c3)CCC1CC2)C(c1ccccc1)N1CCCCC1,4
14764281,CHEMBL2169920,O=C1COc2c(CCNCCN(C(=O)CCNCCc3ccc(Cl)c(Cl)c3)C3CCCCC3)ccc(O)c2N1,IN-RANGE,O=C1COc2c(CCNCCN(C(=O)CCNCCc3ccccc3)C3CCCCC3)cccc2N1,4
14764282,CHEMBL1916274,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCCCC3)c(C)nn2-c2ccccc2)cc1,IN-RANGE,O=C(NC1CCCCC1)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccccc1,0
14764283,CHEMBL550438,CC1CCC(CC(=O)Nc2cccc3ncccc23)CC1,IN-RANGE,O=C(CC1CCCCC1)Nc1cccc2ncccc12,0
14764289,CHEMBL46740,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,IN-RANGE,c1ccc(-c2cc3ccccc3n2Cc2ccc(OCCN3CCCCCC3)cc2)cc1,1
14764294,CHEMBL132227,CC(=O)NCc1cccc(C(=O)O)c1,IN-RANGE,c1ccccc1,3
14764295,CHEMBL1222381,O=C(NC1CC1)c1cc(-c2cccs2)on1,IN-RANGE,O=C(NC1CC1)c1cc(-c2cccs2)on1,3
14764298,CHEMBL205742,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3ccnc4ccccc34)sc21,IN-RANGE,O=C(c1c(Cc2ccnc3ccccc23)sc2[nH]c(=O)[nH]c(=O)c12)N1CCCC1,0
14764299,CHEMBL1088913,NCCCCN(Cc1nc2ccccc2[nH]1)C1CCCc2cccnc21,IN-RANGE,c1cnc2c(c1)CCCC2NCc1nc2ccccc2[nH]1,4
14764304,CHEMBL2046990,Nc1ccc(-c2ccccc2Cl)cc1,IN-RANGE,c1ccc(-c2ccccc2)cc1,0
14764305,CHEMBL1916282,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2-c2ccccc2)cc1,IN-RANGE,O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1,3
14764308,CHEMBL564607,O=C(O)c1ccc(-c2ccc(Cl)c(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2)cc1,IN-RANGE,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cccc(-c2ccccc2)c1,1
14764309,CHEMBL257178,N#Cc1ccc2[nH]c(-c3ccc(F)cc3)c(CCCC(=O)NS(=O)(=O)C(F)(F)F)c2c1,IN-RANGE,c1ccc(-c2cc3ccccc3[nH]2)cc1,2
14764310,CHEMBL2326624,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)[C@@H]2COCCN2)c1,IN-RANGE,O=C(NCc1cccc(Cn2nc(NS(=O)(=O)c3cccs3)c3ccccc32)c1)[C@@H]1COCCN1,3
14764315,CHEMBL1359777,Cc1cc(C(=O)Cn2cc(C(F)(F)F)ccc2=O)c(C)n1Cc1ccccc1,IN-RANGE,O=C(Cn1ccccc1=O)c1ccn(Cc2ccccc2)c1,1
14764317,CHEMBL387125,CON(C)C(=O)c1c(Cn2c(C)nc(Cl)c2Cl)sc2c1c(=O)n(C)c(=O)n2CC(C)C,IN-RANGE,O=c1[nH]c(=O)c2cc(Cn3ccnc3)sc2[nH]1,1
14764318,CHEMBL1924032,CC(C(=O)OC1CC[N+](C)(C)CC1)(c1ccccc1)N1CCC(F)(F)CC1,IN-RANGE,O=C(OC1CC[NH2+]CC1)C(c1ccccc1)N1CCCCC1,2
14764319,CHEMBL1080786,N#C[C@]1(NC(=O)[C@@H](N)Cc2cccs2)C[C@H]1c1ccccc1,IN-RANGE,O=C(CCc1cccs1)NC1C[C@H]1c1ccccc1,2
14764320,CHEMBL550777,NC1CCN(c2nccc(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2Cl)CC1,IN-RANGE,O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccnc(N2CCCCC2)c1,0
14764321,CHEMBL2023704,COc1ccc(-c2ccnc(N)n2)cc1,IN-RANGE,c1ccc(-c2ccncn2)cc1,1
14764325,CHEMBL723,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,IN-RANGE,c1ccc(OCCNCCCOc2cccc3[nH]c4ccccc4c23)cc1,3
14764326,CHEMBL1209914,CC(=O)N1N=C(c2ccc(Br)cc2)CC1c1ccc(C)cc1,IN-RANGE,c1ccc(C2=NNC(c3ccccc3)C2)cc1,0
14764329,CHEMBL1963231,CC(C(=O)O[C@@H]1CC[N+](C)(C)C1)(c1ccccc1)C1CCCC1,IN-RANGE,O=C(O[C@@H]1CC[NH2+]C1)C(c1ccccc1)C1CCCC1,3
14764330,CHEMBL551360,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2c(=O)n(C(CO)CO)ccc12,IN-RANGE,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2c(=O)[nH]ccc12,0
14764331,CHEMBL178737,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,IN-RANGE,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,3
14764332,CHEMBL1916283,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@H](C)C(C)(C)C)c(C)nn2-c2ccccc2)cc1,IN-RANGE,O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1,3
14764333,CHEMBL395340,CC[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(NC(C)C)sc12,IN-RANGE,c1ccc(CSc2ncc3scnc3n2)cc1,1
14764342,CHEMBL2335881,COCCNCc1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,IN-RANGE,c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,4
14764343,CHEMBL406852,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,IN-RANGE,c1ncc2ncn([C@H]3CCCO3)c2n1,4
14764347,CHEMBL1934271,CCC(CC)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1,IN-RANGE,O=S(=O)(Nc1ccn[nH]1)c1ccccc1,1
14764348,CHEMBL1770298,Cc1ccc(C(NC(=O)c2ccccc2O)C(=O)Nc2c(C)cccc2C)s1,IN-RANGE,O=C(NC(C(=O)Nc1ccccc1)c1cccs1)c1ccccc1,1
14764351,CHEMBL190747,COc1ccc(OC)c(CNC(=O)c2cccnc2Oc2ccccc2)c1,IN-RANGE,O=C(NCc1ccccc1)c1cccnc1Oc1ccccc1,2
14764354,CHEMBL23,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,IN-RANGE,O=C1C[C@H](c2ccccc2)Sc2ccccc2N1,0
14764355,CHEMBL1094168,CS(=O)(=O)c1ccc([C@H](CC2CCCC2)C(=O)Nc2nccs2)cc1,IN-RANGE,O=C(Nc1nccs1)[C@@H](CC1CCCC1)c1ccccc1,0
14764357,CHEMBL2018964,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(C)=O)c1,IN-RANGE,O=S(=O)(Nc1nn(Cc2ccccc2)c2ccccc12)c1cccs1,2
14764358,CHEMBL1945290,CCOc1ccccc1CNCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,IN-RANGE,O=c1[nH]c2cccc(CCNCCc3cccc(CNCc4ccccc4)c3)c2s1,1
14764362,CHEMBL223713,CCc1cccc2c1N(C)Cc1cc3c(cc1-2)OCO3,IN-RANGE,c1ccc2c(c1)NCc1cc3c(cc1-2)OCO3,4
14764363,CHEMBL1921917,C[C@@](C(=O)O[C@H]1C[N+]2(CCCc3ccncc3)CCC1CC2)(c1ccccc1)N1CCCCC1,IN-RANGE,O=C(O[C@H]1C[N+]2(CCCc3ccncc3)CCC1CC2)C(c1ccccc1)N1CCCCC1,2
14764364,CHEMBL1831078,NC(=O)Nc1cc(-c2ccsc2)sc1C(N)=O,IN-RANGE,c1csc(-c2ccsc2)c1,1
14764365,CHEMBL1945291,COc1ccccc1CN(C)Cc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,IN-RANGE,O=c1[nH]c2cccc(CCNCCc3cccc(CNCc4ccccc4)c3)c2s1,1
14764366,CHEMBL1927039,N#Cc1ccc(Nc2nccc(NC3CC3)n2)cc1,IN-RANGE,c1ccc(Nc2nccc(NC3CC3)n2)cc1,1
14764371,CHEMBL841,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,IN-RANGE,c1ccc(C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,0
14764375,CHEMBL518924,NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21,IN-RANGE,c1cnc2c(c1)CCC[C@@H]2NCc1nc2ccccc2[nH]1,1
14764376,CHEMBL430381,OCC(CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(NC3CC3)sc12,IN-RANGE,c1ccc(CSc2ncc3sc(NC4CC4)nc3n2)cc1,2
14764380,CHEMBL2069623,Nc1ncnc2c1c(COc1cccc(Cl)c1)nn2C1CCOCC1,IN-RANGE,c1ccc(OCc2nn(C3CCOCC3)c3ncncc23)cc1,3
14764381,CHEMBL1412343,Cc1ccccc1NC(=O)CCS(=O)(=O)c1ccc(Br)s1,IN-RANGE,O=C(CCS(=O)(=O)c1cccs1)Nc1ccccc1,4
