Internal ID,canonical_smiles_rdkit,scaffold_group,outer_fold,is_sensitivity_member,has_target
Mol693,O=C(c1ccccc1-n1cccn1)N1CCN(Cc2cccnc2)CC1,O=C(c1ccccc1-n1cccn1)N1CCN(Cc2cccnc2)CC1,3,True,True
Mol694,O=C(O)CCn1c2ccccc2c2ccccc21,c1ccc2c(c1)[nH]c1ccccc12,0,False,True
Mol695,O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1,c1ccc(Cn2ccnc2)cc1,3,False,True
Mol696,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,c1ccc(-c2cc3ccccc3n2Cc2ccc(OCCN3CCCCCC3)cc2)cc1,1,True,True
Mol697,c1ccc2c(c1)CN(c1cnc3ccccc3n1)CCN2,c1ccc2c(c1)CN(c1cnc3ccccc3n1)CCN2,3,True,True
Mol698,N#Cc1cccnc1NCCc1ccc(F)cc1,c1ccc(CCNc2ccccn2)cc1,4,True,True
Mol699,N#CCCCN1CCC(c2c[nH]c3ccccc23)CC1,c1ccc2c(C3CCNCC3)c[nH]c2c1,0,True,True
Mol700,CCn1c(C)nc2cc(NC(=O)c3ccc(=O)n(CC(=O)N4CCCCC4)c3)ccc21,O=C(Nc1ccc2[nH]cnc2c1)c1ccc(=O)n(CC(=O)N2CCCCC2)c1,2,False,True
Mol701,Cc1nn(C)c(C)c1C(=O)NCc1ccccc1,O=C(NCc1ccccc1)c1cn[nH]c1,2,False,True
Mol702,CC(C)n1ccc(C(=O)N2CCS(=O)(=O)C(C)(C)C2)n1,O=C(c1cc[nH]n1)N1CCS(=O)(=O)CC1,1,False,True
Mol703,Cc1nc2cc(NC(=O)Cc3c(C)nc4ccccc4c3C)ccc2o1,O=C(Cc1cnc2ccccc2c1)Nc1ccc2ocnc2c1,4,True,True
Mol704,C[C@@H](c1ccc2ccc(O[C@H]3CC[C@@H](C(F)(F)F)CC3)c(C(F)(F)F)c2c1)N1C2CCC1CC(C(=O)O)C2,c1cc2ccc(OC3CCCCC3)cc2cc1CN1C2CCCC1CC2,2,True,True
Mol705,Cc1ccccc1-n1c(CC2CCN(C(=O)C3CC3)CC2)n[nH]c1=O,O=C(C1CC1)N1CCC(Cc2n[nH]c(=O)n2-c2ccccc2)CC1,3,False,True
Mol706,Cn1c(CNC(=O)Cc2cccc3ccccc23)nc2ccccc21,O=C(Cc1cccc2ccccc12)NCc1nc2ccccc2[nH]1,2,True,True
Mol707,CS(=O)(=O)CCc1nc(C2(c3ccccc3)CC2)nn1-c1ccccc1,c1ccc(-n2cnc(C3(c4ccccc4)CC3)n2)cc1,1,True,True
Mol708,Cc1nc2ncccn2c1C(=O)N(CC#Cc1ccccc1)C1CCCC1,O=C(c1cnc2ncccn12)N(CC#Cc1ccccc1)C1CCCC1,1,True,True
Mol709,CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CCN(C)C(=O)C3)c12,O=C1CN(C(=O)c2cc(C3CC3)nc3oncc23)CCN1,0,True,True
Mol710,O=c1[nH]c2ccccc2n1C1CCN(Cc2nnsc2Cl)CC1,O=c1[nH]c2ccccc2n1C1CCN(Cc2csnn2)CC1,4,True,True
Mol711,COc1ccc2nc(C)nc(N3CC(O)(c4ccc(F)cc4)C3)c2c1,c1ccc(C2CN(c3ncnc4ccccc34)C2)cc1,3,True,True
Mol712,Fc1ccc(F)c(CN2CCN(Cc3ccc4c(c3)OCO4)CC2)c1,c1ccc(CN2CCN(Cc3ccc4c(c3)OCO4)CC2)cc1,3,True,True
Mol713,c1cc(CN2CCC(c3ccn[nH]3)CC2)ccn1,c1cc(CN2CCC(c3ccn[nH]3)CC2)ccn1,0,True,True
Mol714,Cc1[nH]c2ccc(Cl)cc2c1CC(=O)N1CCC(Cc2ncncc2C(N)=O)CC1,O=C(Cc1c[nH]c2ccccc12)N1CCC(Cc2ccncn2)CC1,3,True,True
Mol715,O=C(NCCN1CCC(c2ccccc2)CC1)c1ccc2ncsc2c1,O=C(NCCN1CCC(c2ccccc2)CC1)c1ccc2ncsc2c1,3,True,True
Mol716,c1ccc(-c2noc(NCC3CCC3)n2)cc1,c1ccc(-c2noc(NCC3CCC3)n2)cc1,4,True,True
Mol717,c1ccc(-c2n[nH]c(C3CCN(c4cnc5ccccc5n4)CC3)n2)cc1,c1ccc(-c2n[nH]c(C3CCN(c4cnc5ccccc5n4)CC3)n2)cc1,2,True,True
Mol718,CO[C@H]1CC[C@H](C(=O)NC[C@H]2CC[C@H](c3nnc(-c4nccc5ccccc45)o3)CC2)CC1,O=C(NC[C@H]1CC[C@H](c2nnc(-c3nccc4ccccc34)o2)CC1)C1CCCCC1,3,True,True
Mol719,COc1cccc(OCCCn2cncc2-c2cc3c(cc2OC)OCCCO3)c1,c1ccc(OCCCn2cncc2-c2ccc3c(c2)OCCCO3)cc1,3,True,True
Mol720,COc1ccc(-c2nc(CC(N)=O)sc2C)cc1.Cl,c1ccc(-c2cscn2)cc1,1,True,True
Mol721,O=C1NCCCCC1NC(=O)N1CCc2sccc2C1,O=C1NCCCCC1NC(=O)N1CCc2sccc2C1,0,True,True
Mol722,O=C(O)c1ccc(=O)n(CCc2c[nH]c3ccccc23)c1,O=c1ccccn1CCc1c[nH]c2ccccc12,2,False,True
Mol723,Cn1ccc(CN2CCC(c3cnccn3)CC2)n1,c1cnc(C2CCN(Cc3cc[nH]n3)CC2)cn1,4,False,True
Mol724,Cc1nccn1-c1ccc(F)cc1CNC(=O)C(C)C,c1ccc(-n2ccnc2)cc1,1,True,True
Mol725,O=C(CN1CCSC1=O)Nc1ccccc1F,O=C(CN1CCSC1=O)Nc1ccccc1,4,False,True
Mol726,COc1ccc(CNCc2cccc3ccccc23)cc1,c1ccc(CNCc2cccc3ccccc23)cc1,2,True,True
Mol727,O=C(NCc1ccccc1)c1ccc(NS(=O)(=O)c2ccc(C3CCCCC3)cc2)cc1,O=C(NCc1ccccc1)c1ccc(NS(=O)(=O)c2ccc(C3CCCCC3)cc2)cc1,4,True,True
Mol728,Cc1noc(NCc2cccc(-c3cccnc3)c2)n1,c1cncc(-c2cccc(CNc3ncno3)c2)c1,3,True,True
Mol729,CCCn1cnnc1Cn1ccnc1-c1ccc2occc2c1,c1cn(Cc2nnc[nH]2)c(-c2ccc3occc3c2)n1,0,False,True
Mol730,Cc1ccc(NC(=O)CN(C)C(=O)c2ccccc2F)nc1,O=C(CNC(=O)c1ccccc1)Nc1ccccn1,3,False,True
Mol731,O=C(CCNc1ncccn1)N1CCc2ccccc2C1,O=C(CCNc1ncccn1)N1CCc2ccccc2C1,1,True,True
Mol732,CN(Cc1cccc(C#N)c1)Cc1cnn(C)c1,c1ccc(CNCc2cn[nH]c2)cc1,0,False,True
Mol733,Nc1cnc(Cc2ccc(F)cc2)nc1,c1ccc(Cc2ncccn2)cc1,3,False,True
Mol734,Cc1noc([C@@H]2C[C@H](NC(=O)c3ccc(F)cc3)CN2C)n1,O=C(N[C@@H]1CN[C@H](c2ncno2)C1)c1ccccc1,1,True,True
Mol735,Cc1ccc(F)cc1NC(=O)c1cnc2onc(C(C)C)c2c1,O=C(Nc1ccccc1)c1cnc2oncc2c1,3,True,True
Mol736,O=C(CCCc1ccc(F)cc1)N1CCN(c2ccccc2)C(=O)C1,O=C(CCCc1ccccc1)N1CCN(c2ccccc2)C(=O)C1,3,False,True
Mol737,Cc1ccsc1CN(C)C(=O)[C@@H]1CCCN1C(=O)NC(C)C,O=C(NCc1cccs1)[C@@H]1CCCN1,0,True,True
Mol738,CC(C)NC(=O)c1cc(-c2ccccc2)n(-c2ccccn2)n1,c1ccc(-c2ccnn2-c2ccccn2)cc1,1,True,True
Mol739,CS(=O)(=O)NC1CCN(C(=O)NCCc2ccc(F)cc2)CC1,O=C(NCCc1ccccc1)N1CCCCC1,3,False,True
Mol740,Cc1cc(C)c2c(N(C)CCC(C)C)ncnc2n1,c1cnc2ncncc2c1,4,True,True
Mol741,CN(CC(=O)NC1CC1)C(=O)C1C2CC3CC(C2)CC1C3,O=C(CNC(=O)C1C2CC3CC(C2)CC1C3)NC1CC1,2,True,True
Mol742,CCc1nnc(NC(=O)Cc2c(C)noc2C)s1,O=C(Cc1cnoc1)Nc1nncs1,1,False,True
Mol743,CN1CCCN(c2nc(C(F)(F)F)nc3cc4c(cc23)OCO4)CC1,c1nc(N2CCCNCC2)c2cc3c(cc2n1)OCO3,0,True,True
Mol744,CCn1nccc1CNc1nnc(-c2ccc(OC)cc2)o1,c1ccc(-c2nnc(NCc3ccn[nH]3)o2)cc1,1,True,True
Mol745,Fc1cncc(-c2cnc(NCc3ccc(Cl)c(F)c3)nc2)c1,c1ccc(CNc2ncc(-c3cccnc3)cn2)cc1,0,True,True
Mol746,O=C1CCC(=O)N1CCN1CCCCc2ccccc21,O=C1CCC(=O)N1CCN1CCCCc2ccccc21,1,True,True
Mol747,O=C1CC2(CCN(C(=O)NCc3ccccc3)CC2)Oc2ccccc21,O=C1CC2(CCN(C(=O)NCc3ccccc3)CC2)Oc2ccccc21,4,True,True
Mol748,O=C(NC1CCCC1)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1,O=C(NC1CCCC1)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1,1,True,True
Mol749,O=C(Cc1ccccc1F)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1,O=C(Cc1ccccc1)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1,1,True,True
Mol750,CO[C@@H](C(=O)Nc1cc2c(C)cc(=O)oc2cc1C)c1ccccc1,O=C(Cc1ccccc1)Nc1ccc2oc(=O)ccc2c1,4,True,True
Mol751,CCC(=O)NCc1cc(C2CC2)n(C2CCCC2)n1,c1cc(C2CC2)n(C2CCCC2)n1,0,True,True
Mol752,O=C(Nc1nccs1)c1c2c(nc3ccccc13)CCC2,O=C(Nc1nccs1)c1c2c(nc3ccccc13)CCC2,0,True,True
Mol753,CC(C)(C)c1ccc(C2=NC3(CCNCC3)NC2=O)cc1,O=C1NC2(CCNCC2)N=C1c1ccccc1,4,True,True
Mol754,O=C(CSc1ncn[nH]1)N(C1CCCCC1)C1CCCCC1,O=C(CSc1ncn[nH]1)N(C1CCCCC1)C1CCCCC1,3,True,True
Mol755,O=C(CCCc1cc(Cl)sc1Cl)N1CCC(O)CC1,O=C(CCCc1ccsc1)N1CCCCC1,3,True,True
Mol756,Cc1cc(C)n(-c2ccc(CNC(=O)C3CCC3)cn2)n1,O=C(NCc1ccc(-n2cccn2)nc1)C1CCC1,2,True,True
Mol757,CN1CCC(NS(=O)(=O)C2CN(C(=O)c3cccc(Cl)c3)C2)CC1,O=C(c1ccccc1)N1CC(S(=O)(=O)NC2CCNCC2)C1,2,True,True
Mol758,O=C(NCc1ccc2c(c1)OCCO2)c1sccc1C1CC1,O=C(NCc1ccc2c(c1)OCCO2)c1sccc1C1CC1,2,True,True
Mol759,NC(=O)CN1CCC(Oc2cccc(F)c2)CC1,c1ccc(OC2CCNCC2)cc1,1,False,True
Mol760,O=S(=O)(N1CCOCC1)N1CCN(Cc2ccccc2F)CC1,O=S(=O)(N1CCOCC1)N1CCN(Cc2ccccc2)CC1,0,True,True
Mol761,COc1ccc(-c2nc(C3CCN(C(=O)c4sc(C)nc4C)CC3)[nH]c2C(N)=O)cc1,O=C(c1cncs1)N1CCC(c2nc(-c3ccccc3)c[nH]2)CC1,3,False,True
Mol762,CCn1c(SC)nnc1C1CCN(C)CC1,c1nnc(C2CCNCC2)[nH]1,1,False,True
Mol763,CC(=O)N1CCN(CCNC(=O)N2CCc3sccc3C2)CC1,O=C(NCCN1CCNCC1)N1CCc2sccc2C1,1,True,True
Mol764,CC(C)NC(=O)N1CC[C@H](NC2=Nc3cc(F)ccc3N(CC(F)F)c3ccc(Cl)cc32)C1,c1ccc2c(c1)N=C(N[C@H]1CCNC1)c1ccccc1N2,1,True,True
Mol765,Cc1ccccc1CC(=O)N1CCN(C(=O)c2ccccc2)CC1,O=C(Cc1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,2,True,True
Mol766,O=C(Nc1ccccc1-n1ccnc1)c1cccs1,O=C(Nc1ccccc1-n1ccnc1)c1cccs1,3,True,True
Mol767,Cc1nc2c(c(N(C)Cc3ccccc3)n1)CCN(Cc1ccccc1)C2,c1ccc(CNc2ncnc3c2CCN(Cc2ccccc2)C3)cc1,3,True,True
Mol768,CSc1ccc(-c2ccc3n(c2=O)C[C@@H]2CNC[C@H]3C2)cc1,O=c1c(-c2ccccc2)ccc2n1C[C@@H]1CNC[C@H]2C1,0,True,True
Mol769,Cc1nn(-c2ccc(F)cc2)c(Cl)c1C(=O)N1CCC(S(=O)(=O)C(C)C)CC1,O=C(c1cnn(-c2ccccc2)c1)N1CCCCC1,1,False,True
Mol770,COc1ccc(CN2CCN(c3cc(C)nc(N)n3)CC2)cc1OC,c1ccc(CN2CCN(c3ccncn3)CC2)cc1,0,False,True
Mol771,CCN(C(C)=O)c1ccc(C)cc1C(=O)O,c1ccccc1,2,False,True
Mol772,CCc1ncc2c(n1)CN(c1ccnc(-c3ccccc3)n1)CC2,c1ccc(-c2nccc(N3CCc4cncnc4C3)n2)cc1,4,True,True
Mol773,CON(C)C(=O)c1cccc2c(C)c(C)[nH]c12,c1ccc2[nH]ccc2c1,1,True,True
Mol774,CC(C)c1nnc(-c2ccc(-c3ccccc3)nc2)n1-c1cccc2nonc12,c1ccc(-c2ccc(-c3nncn3-c3cccc4nonc34)cn2)cc1,2,True,True
Mol775,O=C(C1CC1)N1CC[C@@H](Cc2n[nH]c(=O)n2-c2ccc(-c3ccc4occc4c3)cc2)C1,O=C(C1CC1)N1CC[C@@H](Cc2n[nH]c(=O)n2-c2ccc(-c3ccc4occc4c3)cc2)C1,1,True,True
Mol776,N#Cc1ccccc1-c1ccc(-c2nccn2-c2cccnc2)o1,c1ccc(-c2ccc(-c3nccn3-c3cccnc3)o2)cc1,0,True,True
Mol777,Cc1cc(CNc2ncc(C(F)(F)F)cc2Cl)no1,c1ccc(NCc2ccon2)nc1,1,True,True
Mol778,COCCNC(=O)CN1CCN(c2nccn2-c2cccc(Cl)c2)CC1,c1ccc(-n2ccnc2N2CCNCC2)cc1,3,True,True
Mol779,Cc1cc(NC(=O)CCc2c(C)nn(C)c2C)no1,O=C(CCc1cn[nH]c1)Nc1ccon1,3,False,True
Mol780,CCCn1ncc2[nH]c(-c3cc(Cn4cncn4)c(C)cc3C)nc21,c1cc(Cn2cncn2)cc(-c2nc3[nH]ncc3[nH]2)c1,3,True,True
Mol781,CCc1nnsc1C(=O)Nc1cccc(-c2nnc3n2CCCCC3)c1,O=C(Nc1cccc(-c2nnc3n2CCCCC3)c1)c1cnns1,4,True,True
Mol782,OC1CCN(c2ncc(-c3cnccn3)c(-c3cccs3)n2)CC1,c1csc(-c2nc(N3CCCCC3)ncc2-c2cnccn2)c1,4,True,True
Mol783,CN(CC(=O)Nc1cc(F)cc(F)c1)c1ccnc(C(N)=O)c1,O=C(CNc1ccncc1)Nc1ccccc1,1,False,True
Mol784,CSc1ncccc1C(=O)Nc1ccc(N2CCCCC2=O)cc1,O=C(Nc1ccc(N2CCCCC2=O)cc1)c1cccnc1,0,False,True
Mol785,CCC1(CC)NC(=O)N(CC(=O)N2CCOCC3(CCCC3)C2)C1=O,O=C(CN1C(=O)CNC1=O)N1CCOCC2(CCCC2)C1,3,True,True
Mol786,O=C(Cc1ccc(Cl)c(Cl)c1)N1CC(n2ccnn2)C1,O=C(Cc1ccccc1)N1CC(n2ccnn2)C1,3,False,True
Mol787,Cc1oc(C)c(C(=O)Nc2ccn(C)n2)c1C,O=C(Nc1cc[nH]n1)c1ccoc1,3,True,True
Mol788,CN(C)c1ccc(Cn2c(=O)[nH]c3ccccc3c2=O)cn1,O=c1[nH]c2ccccc2c(=O)n1Cc1cccnc1,0,True,True
Mol789,Cc1nc(C)c2c(C)c(C(=O)N(C)Cc3ccc(C)o3)sc2n1,O=C(NCc1ccco1)c1cc2cncnc2s1,2,True,True
Mol790,Cc1cccn(Cc2cccc(C#N)c2)c1=O,O=c1ccccn1Cc1ccccc1,0,False,True
Mol791,Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cscn2)cc1,O=C(NC1CCOCC1)c1cc(Cc2ccc(-c3cscn3)cc2)ccn1,1,False,True
Mol792,Cc1nc(N2CCN(C)CC2)nc(C)c1NC(=O)C1CCCCC1,O=C(Nc1cnc(N2CCNCC2)nc1)C1CCCCC1,1,False,True
Mol793,CC(C)(O)C(=O)N1CCC(c2ccc3c(NCc4ccccc4F)n[nH]c3n2)CC1,c1ccc(CNc2n[nH]c3nc(C4CCNCC4)ccc23)cc1,1,True,True
Mol794,CCCc1cc(N2CCc3c(nc(C(C)C)n3C)C2)n2ncnc2n1,c1cc(N2CCc3[nH]cnc3C2)n2ncnc2n1,3,True,True
Mol795,CN(Cc1c(F)cccc1Cl)C(=O)c1ccc(-n2ccnc2)nc1,O=C(NCc1ccccc1)c1ccc(-n2ccnc2)nc1,2,True,True
Mol796,Cc1sc(NC(=O)CN2CCOC(C3CCCO3)C2)c(C)c1C,O=C(CN1CCOC(C2CCCO2)C1)Nc1cccs1,3,True,True
Mol797,Cn1ccnc1CNc1cc(Br)ccc1-n1cccn1,c1ccc(-n2cccn2)c(NCc2ncc[nH]2)c1,1,True,True
Mol798,O[C@@H]1CO[C@H]2C[C@@H]1Nc1c(-c3ccccc3)cccc12,c1ccc(-c2cccc3c2N[C@@H]2CCO[C@H]3C2)cc1,1,True,True
Mol799,O=C(NCCNc1ncccc1C(F)(F)F)c1cnc2ccccn2c1=O,O=C(NCCNc1ccccn1)c1cnc2ccccn2c1=O,4,True,True
Mol800,O=C(Nc1nncs1)c1cccnc1,O=C(Nc1nncs1)c1cccnc1,0,False,True
Mol801,CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CC[C@H](N)C3)c12,O=C(c1cc(C2CC2)nc2oncc12)N1CCCC1,2,False,True
Mol802,Cc1ccc(NC(=O)OC(C)(C)C)c2c1N(C(=O)[C@H]1CCCO1)CCC2,O=C([C@H]1CCCO1)N1CCCc2ccccc21,3,True,True
Mol803,Fc1ccc(F)c(-c2nc(C3CCOCC3)nn2-c2cccnc2)c1,c1ccc(-c2nc(C3CCOCC3)nn2-c2cccnc2)cc1,1,False,True
Mol804,Cc1nc([C@H]2CC[C@H](CNC(=O)CN3CCC(c4ccccc4)CC3)CC2)ccc1C(N)=O,O=C(CN1CCC(c2ccccc2)CC1)NC[C@H]1CC[C@H](c2ccccn2)CC1,0,True,True
Mol805,O=C(NC1(c2ccccc2)CCC1)c1cc(C2CC2)on1,O=C(NC1(c2ccccc2)CCC1)c1cc(C2CC2)on1,0,True,True
Mol806,CN(Cc1nnc(C2CC2)n1C)C(=O)C1C2CC3CC(C2)CC1C3,O=C(NCc1nnc(C2CC2)[nH]1)C1C2CC3CC(C2)CC1C3,0,True,True
Mol807,CN(Cc1nc(N)c2ccccc2n1)Cc1ccc(F)cc1F,c1ccc(CNCc2ncc3ccccc3n2)cc1,4,True,True
Mol808,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,c1ccc2[nH]ccc2c1,1,True,True
Mol809,COc1ccc(CCn2c(C3CC3)n[nH]c2=O)cc1,O=c1[nH]nc(C2CC2)n1CCc1ccccc1,0,True,True
Mol810,Cn1c(=O)n(C)c2cc(CN3CCC(c4ccc(Cc5ccccc5F)cn4)CC3)ccc21,O=c1[nH]c2ccc(CN3CCC(c4ccc(Cc5ccccc5)cn4)CC3)cc2[nH]1,3,True,True
Mol811,O=C(NC1CC1)c1cccnc1Oc1ccccc1,O=C(NC1CC1)c1cccnc1Oc1ccccc1,2,False,True
Mol812,N#Cc1ccc(CN2CC(n3cccn3)C2)cc1,c1ccc(CN2CC(n3cccn3)C2)cc1,3,False,True
Mol813,NC(=O)Cn1ccc(-c2ccccc2)n1,c1ccc(-c2cc[nH]n2)cc1,0,False,True
Mol814,COc1ccc(C(=O)Cn2c(=O)n(-c3ccccc3F)c3nc(C)nc(C(N)=O)c32)cc1,O=C(Cn1c(=O)n(-c2ccccc2)c2ncncc21)c1ccccc1,0,False,True
Mol815,Cc1cccc(NC(=O)c2cccc3ncccc23)c1,O=C(Nc1ccccc1)c1cccc2ncccc12,0,True,True
Mol816,CCN(Cc1ccncc1)[C@@H]1CN(C(=O)c2ccccc2)C[C@H]1O,O=C(c1ccccc1)N1CC[C@H](NCc2ccncc2)C1,4,True,True
Mol817,O=C(O)CNc1nc(-c2ccccc2)nc2ccccc12,c1ccc(-c2ncc3ccccc3n2)cc1,3,False,True
Mol818,COCCS(=O)(=O)N1CCC2(Cc3ccccc3C2)C1,c1ccc2c(c1)CC1(CCNC1)C2,4,True,True
Mol819,Cc1cnn(Cc2nnc(-c3ccccc3)s2)c1,c1ccc(-c2nnc(Cn3cccn3)s2)cc1,2,True,True
Mol820,Cc1cc(N(C)Cc2ccc(N)nc2)nc(-c2ccncc2)n1,c1cncc(CNc2ccnc(-c3ccncc3)n2)c1,4,True,True
Mol821,O=C(NCC1CCC1)c1ccc(-n2ccnc2)nn1,O=C(NCC1CCC1)c1ccc(-n2ccnc2)nn1,4,True,True
Mol822,CC1(c2nnc(-c3cc(-c4ccccc4)n[nH]3)o2)CCOCC1,c1ccc(-c2cc(-c3nnc(C4CCOCC4)o3)[nH]n2)cc1,0,True,True
Mol823,COc1ccc2nc(C)c(C(=O)Nc3ccccc3N3CCCC3)cc2c1,O=C(Nc1ccccc1N1CCCC1)c1cnc2ccccc2c1,4,True,True
Mol824,Cc1nnsc1CN(C)c1ccc2cc[nH]c2n1,c1cc2ccc(NCc3cnns3)nc2[nH]1,2,True,True
Mol825,Cn1cnnc1CNc1ccccc1C#N,c1ccc(NCc2nnc[nH]2)cc1,1,False,True
Mol826,O=C(c1ccc(O)nc1)N1CCN(c2ncccn2)CC1,O=C(c1cccnc1)N1CCN(c2ncccn2)CC1,4,False,True
Mol827,COc1ccc(NC(=O)c2snnc2C)c(OC)c1,O=C(Nc1ccccc1)c1cnns1,2,True,True
Mol828,Cc1ccc(F)c(N(C#N)Cc2nccn2C(F)F)c1,c1ccc(NCc2ncc[nH]2)cc1,0,True,True
Mol829,CC(=O)N1CCCN(C(=O)Nc2ccc(N(C)C3CCCCC3)c(F)c2)CC1,O=C(Nc1ccc(NC2CCCCC2)cc1)N1CCCNCC1,0,True,True
Mol830,O=S(=O)(c1cn[nH]c1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1,O=S(=O)(c1cn[nH]c1)N1CCCC(c2cccc(-c3ccccc3)n2)C1,1,True,True
Mol831,CN(C)c1ncn(-c2cccc(N)c2)n1,c1ccc(-n2cncn2)cc1,2,True,True
Mol832,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,O=C(Nc1ccc(OCCN2CCOCC2)c2ccccc12)Nc1ccnn1-c1ccccc1,3,True,True
Mol833,c1ccc(-c2cc3c(N4CCC(c5ncc[nH]5)CC4)ncnc3s2)cc1,c1ccc(-c2cc3c(N4CCC(c5ncc[nH]5)CC4)ncnc3s2)cc1,2,True,True
Mol834,C=CCNC(=O)C1(Cc2ccc(-c3ccccc3)cc2)CCN(C(=O)c2cccnc2)CC1,O=C(c1cccnc1)N1CCC(Cc2ccc(-c3ccccc3)cc2)CC1,4,True,True
Mol835,Cc1ccc(-c2nc(CN3CCOCC3)n(Cc3ccc(F)cc3)n2)o1,c1ccc(Cn2nc(-c3ccco3)nc2CN2CCOCC2)cc1,3,True,True
Mol836,COCC(=O)N1CC[C@H](c2nnc(-c3ccc(C)cc3)o2)C1,c1ccc(-c2nnc([C@H]3CCNC3)o2)cc1,1,False,True
Mol837,CCC1(O)CN(c2ncnc3c2c(Br)nn3C)C1,c1nc(N2CCC2)c2cn[nH]c2n1,2,False,True
Mol838,Cc1cccc(NC(=O)c2ccc3ccccc3c2)n1,O=C(Nc1ccccn1)c1ccc2ccccc2c1,1,True,True
Mol839,c1ccc(-c2c(-c3ccc(OCCN4CCCC4)cc3)[nH]c3ncnc(NCC4SCCS4)c23)cc1,c1ccc(-c2c(-c3ccc(OCCN4CCCC4)cc3)[nH]c3ncnc(NCC4SCCS4)c23)cc1,4,True,True
Mol840,O=C(Nc1cccc(-c2cnco2)c1)C1(c2cccc(F)c2)CCOCC1,O=C(Nc1cccc(-c2cnco2)c1)C1(c2ccccc2)CCOCC1,3,True,True
Mol841,CC(=O)NCC1CCN(C(=O)c2cncn2-c2ccc(F)cc2)CC1,O=C(c1cncn1-c1ccccc1)N1CCCCC1,4,False,True
Mol842,Cn1cc(CCNC(=O)N2CCc3sccc3C2)cn1,O=C(NCCc1cn[nH]c1)N1CCc2sccc2C1,3,True,True
Mol843,Cc1cc(CCCC(=O)NC[C@H]2CC[C@H](c3ccc(C(N)=O)c(C)n3)CC2)ccc1F,O=C(CCCc1ccccc1)NC[C@H]1CC[C@H](c2ccccn2)CC1,0,True,True
Mol844,COC1CCN(C(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1,O=C(Nc1ccccc1)N1CCCCC1,1,True,True
Mol845,Cc1cccc(Oc2cc(CN)ccn2)c1C,c1ccc(Oc2ccccn2)cc1,1,False,True
Mol846,CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12,c1ccc(Cn2ccc3cc(OCc4ccc5ccccc5n4)ccc32)cc1,1,True,True
Mol847,Cc1ccc2c(CC(=O)N(C)Cc3nnc4n3CCC4)coc2c1C,O=C(Cc1coc2ccccc12)NCc1nnc2n1CCC2,3,True,True
Mol848,CC(C)(C)c1nnnn1CC(=O)NC12CC3CC(CC(C3)C1)C2,O=C(Cn1cnnn1)NC12CC3CC(CC(C3)C1)C2,0,True,True
Mol849,O=C(O)c1ccccc1-n1cnc(CN2CCCC2)c1,c1ccc(-n2cnc(CN3CCCC3)c2)cc1,3,False,True
Mol850,COc1cccc(CC(=O)Nc2ccc3nc(C)sc3c2)c1,O=C(Cc1ccccc1)Nc1ccc2ncsc2c1,4,True,True
Mol851,Cc1cc(C)c(CC(=O)N2CC(CO)C2)c(C)c1,O=C(Cc1ccccc1)N1CCC1,3,True,True
Mol852,CC(C)C[C@@H](CO)n1cc(-c2ccccc2Cn2cccn2)nn1,c1ccc(-c2c[nH]nn2)c(Cn2cccn2)c1,2,True,True
Mol853,Cc1sc2nc(CN3CCCC3)nc(N)c2c1C,c1cc2cnc(CN3CCCC3)nc2s1,2,False,True
Mol854,CC(C)c1nc2c(n1C)CCN(c1ncnc3ccccc13)C2,c1ccc2c(N3CCc4[nH]cnc4C3)ncnc2c1,4,True,True
Mol855,Cc1nn(CCC#N)c(C)c1Oc1ccccc1O,c1ccc(Oc2cn[nH]c2)cc1,0,False,True
Mol856,OC1(Cn2nnc(-c3cccnc3)n2)CCCCC1,c1cncc(-c2nnn(CC3CCCCC3)n2)c1,0,False,True
Mol857,Cc1cc(C(=O)NCCc2ccccn2)c(C)s1,O=C(NCCc1ccccn1)c1ccsc1,1,True,True
Mol858,Nc1ccc(Oc2ccccc2F)nc1,c1ccc(Oc2ccccn2)cc1,1,False,True
Mol859,Cn1c(-c2ccc(F)cc2)cnc1NC(=O)CCC(=O)N1CC(=O)Nc2ccccc21,O=C(CCC(=O)N1CC(=O)Nc2ccccc21)Nc1ncc(-c2ccccc2)[nH]1,4,True,True
Mol860,Cc1nc(CN2C(=O)CN(C3CCCC3)C2=O)nc2ccccc12,O=C1CN(C2CCCC2)C(=O)N1Cc1ncc2ccccc2n1,0,False,True
